date,lab_id,equipment_id,equipment_type,max_capacity_hrs,utilization_hrs,utilization_pct,idle_hrs,technical_downtime_hrs,planned_maintenance_hrs,workflow_delay_events,avg_delay_minutes,primary_procedure,redundancy_available,total_cases_day_lab
13-04-2023,Lab_CHN_02,INC_A1,Incubator,18,14.9,0.83,3.1,0,0,1,100.9,ICSI,FALSE,13
06-05-2023,Lab_CHN_02,INC_B1,incubator,10,6.17,0.62,3.83,0,0,0,0,Fertilization_Check,TRUE,3
20-11-2024,Lab_CHN_02,MIC_X1,Microscope,18,4.24,0.24,13.76,0,0,0,0,IVF,TRUE,7
21-03-2023,Lab_CHN_01,MIC_X1,Microscope,18,0.72,0.04,13.47,3.81,0,0,0,IVF,TRUE,9
30-12-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,5.96,0.33,12.04,0,0,0,0,Fertilization_Check,TRUE,15
02-06-2024,Lab_CHN_01,INC_A2,Incubator,10,,0.65,3.52,0,0,1,108.9,IVF,FALSE,9
08-01-2023,Lab_CHN_02,INC_A2,Incubator,10,8.77,0.88,1.23,0,0,0,0,Embryo_Assessment,TRUE,2
22-01-2024,Lab_CHN_02,MIC_X1,Microscope,18,7.68,0.43,10.32,0,0,0,0,ICSI,TRUE,12
15-11-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,4.5,0.25,13.5,0,0,0,0,Fertilization_Check,TRUE,6
15-03-2023,Lab_CHN_02,INC_A1,incubator,18,10.59,0.59,7.41,0,0,0,0,Embryo_Assessment,TRUE,5
15-05-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,7.66,0.43,10.34,0,0,1,32.9,IVF,TRUE,15
26-03-2024,Lab_CHN_01,INC_B1,incubator,18,9.99,0.56,8.01,0,0,0,0,Embryo_Assessment,TRUE,15
05-09-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,11.95,0.66,6.05,0,0,0,0,ICSI,TRUE,11
04-10-2023,Lab_CHN_01,MIC_X2,Microscope,18,12.53,0.7,5.47,0,0,0,0,Embryo_Assessment,TRUE,11
02-08-2024,Lab_CHN_02,MIC_X1,Microscope,18,9.21,0.51,8.79,0,0,0,0,Embryo_Assessment,TRUE,6
30-07-2023,Lab_CHN_01,MIC_X1,Microscope,10,4.35,0.43,5.65,0,0,0,0,ICSI,TRUE,3
20-01-2024,Lab_CHN_02,INC_A1,incubator,10,6.69,0.67,3.31,0,0,0,0,IVF,FALSE,5
15-10-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,14.8,0.82,3.2,0,0,0,0,IVF,TRUE,15
18-01-2024,Lab_CHN_01,MIC_X1,Microscope,18,4.82,0.27,13.18,0,0,0,0,IVF,TRUE,9
08-01-2024,Lab_CHN_02,INC_B1,Incubator,18,13.67,0.76,4.33,0,0,0,0,Fertilization_Check,TRUE,5
12-06-2024,Lab_CHN_01,MIC_X1,Microscope,18,6.24,0.35,11.76,0,0,0,0,IVF,TRUE,9
01-04-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,11.84,0.66,6.16,0,0,1,61.8,ICSI,FALSE,11
12-07-2023,Lab_CHN_02,MIC_X2,Microscope,18,12.87,0.72,5.13,0,0,0,0,ICSI,TRUE,8
14-02-2024,Lab_CHN_02,INC_A1,Incubator,18,10.17,0.56,7.83,0,0,1,97,ICSI,FALSE,7
03-10-2023,Lab_CHN_01,INC_A2,incubator,18,11.87,0.66,6.13,0,0,2,112.9,Fertilization_Check,FALSE,2
11-06-2024,Lab_CHN_01,MIC_X1,Microscope,18,13.43,0.75,4.57,0,0,0,0,ICSI,TRUE,10
26-07-2023,Lab_CHN_02,INC_B1,Incubator,18,9.73,,8.27,0,0,1,38.5,Embryo_Assessment,FALSE,13
29-12-2024,Lab_CHN_01,MIC_X1,Microscope,10,7.31,0.73,2.69,0,0,0,0,Fertilization_Check,TRUE,6
06-04-2024,Lab_CHN_01,INC_B1,incubator,10,7.89,0.79,2.11,0,0,0,0,Embryo_Assessment,TRUE,6
20-10-2024,Lab_CHN_01,INC_B1,Incubator,10,7.13,0.71,2.87,0,0,1,26.9,ICSI,FALSE,5
11-05-2024,Lab_CHN_02,INC_B1,incubator,10,6.68,0.67,3.32,0,0,0,0,ICSI,TRUE,6
11-01-2024,Lab_CHN_01,MIC_X1,Microscope,18,11.11,0.62,6.89,0,0,0,0,Embryo_Assessment,TRUE,13
22-04-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,6.6,0.66,3.4,0,0,0,0,Embryo_Assessment,TRUE,3
23-04-2023,Lab_CHN_01,INC_A1,incubator,10,7.77,0.78,2.23,0,0,0,0,Embryo_Assessment,FALSE,5
28-01-2023,Lab_CHN_02,MIC_X1,Microscope,10,7.23,0.72,2.77,0,0,0,0,Fertilization_Check,TRUE,-1
31-08-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,16.54,0.92,1.46,0,0,1,22,ICSI,TRUE,8
16-07-2023,Lab_CHN_01,INC_B1,incubator,10,8.73,,1.27,0,0,0,0,Fertilization_Check,TRUE,1
27-04-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,7.89,0.79,2.11,0,0,0,0,ICSI,TRUE,-1
22-01-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,6.38,0.35,11.62,0,0,1,114.3,IVF,TRUE,13
14-05-2024,Lab_CHN_02,MIC_X2,Microscope,18,3.69,0.2,14.31,0,0,0,0,Fertilization_Check,TRUE,15
01-05-2024,Lab_CHN_02,MIC_X1,Microscope,18,,0.5,9.09,0,0,0,0,Fertilization_Check,TRUE,12
27-12-2024,Lab_CHN_01,INC_A1,incubator,18,10.21,0.57,7.79,0,0,0,0,Embryo_Assessment,FALSE,8
22-05-2024,Lab_CHN_02,MIC_X2,Microscope,18,13.51,0.75,4.49,0,0,0,0,IVF,TRUE,12
04-09-2024,Lab_CHN_02,MIC_X1,Microscope,18,8.89,0.49,9.11,0,0,0,0,Fertilization_Check,TRUE,11
31-10-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,12.09,0.67,5.91,0,0,1,117.2,Embryo_Assessment,FALSE,10
14-08-2023,Lab_CHN_01,INC_A1,incubator,18,10.65,0.59,7.35,0,0,0,0,Embryo_Assessment,FALSE,7
07-03-2023,Lab_CHN_01,MIC_X1,Microscope,18,6.81,0.38,11.19,0,0,0,0,Fertilization_Check,TRUE,10
23-10-2023,Lab_CHN_01,MIC_X1,Microscope,18,12.38,0.69,5.62,0,0,0,0,Fertilization_Check,TRUE,8
01-08-2023,Lab_CHN_01,INC_A1,incubator,18,10.03,0.56,5.64,-0.5,2.33,0,0,ICSI,TRUE,20
16-07-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,7.29,,10.71,0,0,1,67.6,IVF,TRUE,9
14-04-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,17.1,0.95,0.9,0,0,1,58.9,ICSI,TRUE,4
21-06-2024,Lab_CHN_02,MIC_X2,Microscope,18,14.48,0.8,3.52,0,0,1,57,ICSI,TRUE,9
,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,4.5,0.25,13.5,0,0,2,51.8,Fertilization_Check,FALSE,16
27-04-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,5.08,0.51,4.92,0,0,0,0,Embryo_Assessment,FALSE,-1
25-06-2024,Lab_CHN_01,INC_A1,incubator,18,10.38,0.58,7.62,0,0,0,0,Fertilization_Check,TRUE,6
15-04-2024,Lab_CHN_02,INC_A2,incubator,18,14.9,0.83,3.1,0,0,0,0,IVF,TRUE,14
15-05-2023,Lab_CHN_01,INC_B1,incubator,18,13.66,0.76,4.34,0,0,0,0,ICSI,FALSE,12
28-05-2024,Lab_CHN_01,INC_A2,incubator,18,15.94,0.89,2.06,0,0,1,95.2,Fertilization_Check,FALSE,9
30-10-2024,Lab_CHN_02,INC_A1,incubator,18,15.17,0.84,2.83,0,0,1,53.4,Embryo_Assessment,FALSE,7
17-02-2024,Lab_CHN_02,INC_A2,incubator,10,9.2,0.92,0.8,0,0,0,0,ICSI,FALSE,5
14-09-2023,Lab_CHN_02,MIC_X1,Microscope,18,10.59,0.59,7.41,0,0,1,71.4,Fertilization_Check,TRUE,11
03-04-2024,Lab_CHN_01,INC_A1,incubator,18,16.68,0.93,1.32,0,0,0,0,Embryo_Assessment,TRUE,17
11-01-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,17.1,0.95,0.9,0,0,0,0,IVF,FALSE,12
23-02-2023,Lab_CHN_01,INC_A1,Incubator,18,9.88,0.55,8.12,0,0,0,0,ICSI,TRUE,9
16-06-2023,Lab_CHN_02,INC_A2,Incubator,18,16.61,0.92,1.39,0,0,0,0,IVF,TRUE,9
28-11-2023,Lab_CHN_02,INC_B1,Incubator,18,11.85,0.66,6.15,0,0,1,48.3,ICSI,FALSE,9
08-12-2023,Lab_CHN_01,MIC_X2,Microscope,18,15.3,0.85,2.7,0,0,0,0,Fertilization_Check,TRUE,11
04-03-2023,Lab_CHN_02,MIC_X2,Microscope,10,7.72,0.77,2.28,0,0,1,99.3,IVF,TRUE,1
28-12-2023,Lab_CHN_01,INC_B1,incubator,18,6.3,0.35,8.3,0,3.4,1,15.3,IVF,FALSE,10
02-06-2023,Lab_CHN_02,INC_B1,incubator,18,9.86,0.55,8.14,0,0,1,108.5,Fertilization_Check,TRUE,14
21-12-2023,Lab_CHN_01,INC_A2,Incubator,18,15.61,0.87,2.39,0,0,0,0,Fertilization_Check,TRUE,5
10-09-2023,Lab_CHN_02,INC_A2,Incubator,10,4.83,0.48,5.17,0,0,1,22.7,ICSI,FALSE,2
11-07-2023,Lab_CHN_01,MIC_X2,Microscope,18,7.16,0.4,10.84,0,0,0,0,Fertilization_Check,TRUE,9
27-09-2023,Lab_CHN_01,INC_B1,incubator,18,12.61,0.7,5.39,0,0,0,0,Fertilization_Check,TRUE,8
17-01-2023,Lab_CHN_01,INC_A1,incubator,18,9.63,0.54,8.37,0,0,0,0,IVF,FALSE,5
31-10-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,10.28,0.57,7.72,0,0,0,0,Embryo_Assessment,TRUE,6
11-04-2023,Lab_CHN_02,INC_B1,incubator,18,15.83,0.88,2.17,0,0,0,0,Embryo_Assessment,FALSE,11
13-06-2023,Lab_CHN_01,INC_A1,Incubator,18,8.32,0.46,9.68,0,0,1,75.1,ICSI,FALSE,12
01-10-2023,Lab_CHN_02,MIC_X2,Microscope,10,6.79,0.68,3.21,0,0,0,0,IVF,TRUE,2
15-01-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,5.81,0.58,4.19,0,0,1,26.9,ICSI,FALSE,3
12-01-2024,Lab_CHN_02,INC_A2,incubator,18,16.38,0.91,1.62,0,0,0,0,Fertilization_Check,TRUE,5
23-06-2023,Lab_CHN_02,MIC_X1,Microscope,18,6.32,0.35,10.76,0.92,0,0,0,Fertilization_Check,TRUE,6
28-05-2024,Lab_CHN_02,MIC_X2,Microscope,18,13.68,0.76,4.32,0,0,0,0,Embryo_Assessment,TRUE,12
03-07-2024,Lab_CHN_01,INC_A2,Incubator,18,13.68,0.76,4.32,0,0,0,0,Fertilization_Check,FALSE,6
22-05-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,15.24,0.85,2.76,0,0,0,0,ICSI,TRUE,1
22-11-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,8.28,0.46,9.72,0,0,0,0,IVF,TRUE,9
24-12-2023,Lab_CHN_02,INC_B1,Incubator,10,5.82,0.58,4.18,0,0,0,0,ICSI,TRUE,7
02-12-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,7.92,0.44,4.42,2.29,3.37,0,0,IVF,FALSE,19
24-12-2023,Lab_CHN_01,INC_A1,Incubator,10,7.5,0.75,2.5,0,0,0,0,Fertilization_Check,TRUE,8
04-05-2023,Lab_CHN_02,MIC_X2,Microscope,18,6.05,0.34,11.95,0,0,0,0,ICSI,TRUE,8
15-05-2023,Lab_CHN_01,MIC_X1,Microscope,18,12.71,0.71,5.29,0,0,0,0,IVF,TRUE,12
25-12-2024,Lab_CHN_02,MIC_X2,Microscope,18,8.76,0.49,9.24,0,0,0,0,IVF,TRUE,14
28-03-2023,Lab_CHN_02,INC_B1,Incubator,18,10.2,0.57,4.57,0,3.23,1,49,ICSI,TRUE,9
02-04-2024,Lab_CHN_01,MIC_X2,Microscope,18,4.71,0.26,10.94,2.35,0,1,74.9,Fertilization_Check,TRUE,8
07-11-2023,Lab_CHN_02,INC_B1,Incubator,18,13.61,0.76,4.39,0,0,0,0,Embryo_Assessment,FALSE,13
15-10-2023,Lab_CHN_01,INC_B1,Incubator,10,7.01,0.7,2.99,0,0,0,0,IVF,FALSE,0
12-05-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,5.44,0.54,4.56,0,0,0,0,IVF,FALSE,4
04-12-2024,Lab_CHN_02,INC_B1,incubator,18,10.89,0.6,7.11,0,0,0,0,ICSI,FALSE,18
29-11-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,16.56,0.92,1.44,0,0,3,38.8,IVF,TRUE,12
05-09-2024,Lab_CHN_02,INC_A2,incubator,18,14.06,0.78,3.94,0,0,0,0,Fertilization_Check,TRUE,8
25-02-2024,Lab_CHN_01,MIC_X1,Microscope,10,6.87,0.69,3.13,0,0,0,0,Embryo_Assessment,TRUE,5
27-01-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,11.46,0.64,6.54,0,0,0,0,Fertilization_Check,TRUE,11
08-11-2024,Lab_CHN_02,INC_B1,Incubator,18,12.02,0.67,5.98,0,0,1,46.4,Fertilization_Check,FALSE,13
25-11-2023,Lab_CHN_01,MIC_X2,Microscope,10,6.21,0.62,3.79,0,0,0,0,IVF,TRUE,1
18-11-2024,Lab_CHN_01,INC_A1,incubator,18,13.23,0.74,4.77,0,0,1,77.5,Fertilization_Check,TRUE,7
11-10-2023,Lab_CHN_02,INC_A1,Incubator,18,12.83,0.71,5.17,0,0,1,99.8,ICSI,TRUE,10
09-09-2024,Lab_CHN_01,MIC_X1,Microscope,18,8.13,0.45,9.87,0,0,0,0,IVF,TRUE,12
25-04-2023,Lab_CHN_02,INC_A1,incubator,18,11.89,0.66,6.11,0,0,1,36.5,IVF,FALSE,5
14-05-2024,Lab_CHN_01,INC_A2,incubator,18,11.4,0.63,6.6,0,0,0,0,IVF,FALSE,11
22-05-2024,Lab_CHN_02,INC_A1,incubator,18,12.7,0.71,5.3,0,0,1,102.5,IVF,FALSE,13
03-06-2024,Lab_CHN_01,INC_A2,incubator,18,16.26,0.9,1.74,0,0,2,37,Fertilization_Check,FALSE,14
12-04-2023,Lab_CHN_01,MIC_X1,Microscope,18,14.27,0.79,3.73,0,0,0,0,Embryo_Assessment,TRUE,16
03-07-2023,Lab_CHN_01,INC_A1,incubator,18,15.47,0.86,2.53,0,0,0,0,Embryo_Assessment,FALSE,15
11-11-2023,Lab_CHN_02,INC_A1,Incubator,10,8.51,0.85,1.49,0,0,0,0,Fertilization_Check,TRUE,6
13-07-2023,Lab_CHN_02,MIC_X2,Microscope,18,10.17,0.56,7.83,0,0,1,39.3,Embryo_Assessment,TRUE,9
02-08-2023,Lab_CHN_01,INC_A2,incubator,18,13.63,0.76,4.37,0,0,0,0,Fertilization_Check,TRUE,10
26-04-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,9.09,0.5,8.91,0,0,0,0,ICSI,FALSE,13
28-01-2024,Lab_CHN_02,INC_A1,incubator,10,9.59,0.96,0.41,0,0,0,0,Fertilization_Check,TRUE,6
08-04-2024,Lab_CHN_02,INC_A2,incubator,18,13.35,0.74,4.65,0,0,0,0,ICSI,TRUE,12
02-04-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,4.53,0.45,5.47,0,0,1,60.1,IVF,TRUE,7
03-05-2023,Lab_CHN_02,INC_A2,incubator,18,17.64,0.98,0.36,0,0,0,0,ICSI,TRUE,18
25-09-2023,Lab_CHN_02,INC_A2,Incubator,18,11.89,0.66,6.11,0,0,0,0,Fertilization_Check,TRUE,8
21-11-2023,Lab_CHN_02,INC_A2,Incubator,18,9.56,0.53,8.44,0,0,1,58.2,Embryo_Assessment,FALSE,7
15-04-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,6.27,0.63,3.73,0,0,1,117.5,ICSI,FALSE,3
03-06-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,10.44,0.58,7.56,0,0,2,40,ICSI,TRUE,12
01-11-2023,Lab_CHN_02,INC_B1,incubator,18,16.28,0.9,1.72,0,0,0,0,Fertilization_Check,TRUE,5
04-03-2023,Lab_CHN_02,INC_B1,incubator,10,5.76,0.58,4.24,0,0,0,0,ICSI,TRUE,-1
26-02-2023,Lab_CHN_02,INC_B1,Incubator,10,6.07,0.61,3.93,0,0,0,0,Embryo_Assessment,TRUE,4
26-02-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,5.1,0.51,4.9,0,0,1,64.1,Embryo_Assessment,FALSE,5
29-03-2024,Lab_CHN_01,INC_A2,Incubator,18,11.85,0.66,6.15,0,0,0,0,ICSI,TRUE,4
12-04-2023,Lab_CHN_02,INC_A1,incubator,18,14.07,0.78,3.93,0,0,1,117.7,IVF,TRUE,14
18-12-2024,Lab_CHN_02,INC_A2,Incubator,18,8.56,0.48,9.44,0,0,0,0,Embryo_Assessment,TRUE,12
16-08-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,16.27,0.9,1.73,0,0,1,59.3,Embryo_Assessment,TRUE,15
27-12-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,14.56,0.81,3.44,0,0,0,0,Embryo_Assessment,TRUE,10
11-05-2023,Lab_CHN_01,INC_B1,incubator,18,13.88,0.77,4.12,0,0,0,0,Fertilization_Check,FALSE,13
12-04-2023,Lab_CHN_01,INC_A1,incubator,18,6.64,0.37,10.41,0.95,0,0,0,IVF,FALSE,16
13-01-2023,Lab_CHN_02,INC_A2,incubator,18,14.72,0.82,3.28,0,0,0,0,Fertilization_Check,TRUE,9
17-03-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,4.83,0.48,5.17,0,0,1,94.5,Fertilization_Check,TRUE,5
04-09-2024,Lab_CHN_02,INC_A1,Incubator,18,5.86,0.33,12.14,0,0,1,64.9,Fertilization_Check,TRUE,10
02-10-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,7.15,0.4,10.85,0,0,1,27.2,ICSI,TRUE,16
20-05-2023,Lab_CHN_02,INC_A2,Incubator,10,7.48,0.75,2.52,0,0,0,0,Embryo_Assessment,FALSE,3
21-07-2024,Lab_CHN_02,INC_A1,incubator,10,7.77,0.78,2.23,0,0,0,0,ICSI,TRUE,0
19-12-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,14.31,0.8,3.69,0,0,0,0,Embryo_Assessment,TRUE,7
07-06-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,4.5,0.25,13.5,0,0,0,0,Embryo_Assessment,TRUE,9
30-07-2023,Lab_CHN_01,INC_B1,Incubator,10,7.63,0.76,2.37,0,0,1,118.2,Embryo_Assessment,FALSE,4
15-08-2023,Lab_CHN_02,INC_A1,Incubator,18,13.68,0.76,4.32,0,0,1,85.8,Fertilization_Check,TRUE,11
17-06-2023,Lab_CHN_02,INC_A2,incubator,10,7.8,0.78,2.2,0,0,0,0,Fertilization_Check,TRUE,5
12-05-2024,Lab_CHN_01,INC_B1,incubator,10,6.22,0.62,3.78,0,0,0,0,Embryo_Assessment,TRUE,4
11-02-2024,Lab_CHN_02,INC_A2,Incubator,10,3.27,0.33,6.05,0.68,0,1,24.9,ICSI,TRUE,3
23-05-2023,Lab_CHN_01,INC_A1,Incubator,18,9.6,0.53,5.96,2.44,0,0,0,Fertilization_Check,TRUE,7
08-12-2024,Lab_CHN_01,INC_B1,incubator,10,5.39,0.54,4.61,0,0,0,0,IVF,TRUE,6
27-11-2024,Lab_CHN_01,INC_B1,Incubator,18,12.4,0.69,5.6,0,0,0,0,ICSI,FALSE,7
15-11-2023,Lab_CHN_02,INC_A1,incubator,18,7.44,0.41,,0,0,0,0,Embryo_Assessment,TRUE,8
23-01-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,14.13,0.78,3.87,0,0,0,0,IVF,FALSE,9
15-08-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,6.89,0.38,11.11,0,0,0,0,Fertilization_Check,FALSE,9
07-10-2024,Lab_CHN_02,MIC_X2,Microscope,18,10.7,0.59,7.3,0,0,0,0,Fertilization_Check,TRUE,12
10-07-2024,Lab_CHN_02,INC_A1,Incubator,18,11.89,0.66,6.11,0,0,1,108.8,ICSI,FALSE,13
30-10-2024,Lab_CHN_02,MIC_X1,Microscope,18,2.7,0.15,15.3,0,0,0,0,IVF,TRUE,8
18-01-2023,Lab_CHN_01,INC_A2,Incubator,18,11.36,0.63,6.64,0,0,0,0,IVF,TRUE,4
13-02-2024,Lab_CHN_01,MIC_X1,Microscope,18,13.22,0.73,4.78,0,0,0,0,ICSI,TRUE,5
13-11-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,11.52,0.64,6.48,0,0,0,0,Embryo_Assessment,FALSE,9
22-04-2024,Lab_CHN_01,MIC_X2,Microscope,18,9.69,0.54,8.31,0,0,0,0,Embryo_Assessment,TRUE,11
27-04-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,6.69,0.37,11.31,0,0,0,0,Embryo_Assessment,TRUE,10
23-12-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,8.34,0.46,9.66,0,0,0,0,IVF,TRUE,9
01-08-2023,Lab_CHN_01,MIC_X2,Microscope,18,9.91,0.55,8.09,0,0,0,0,ICSI,TRUE,16
28-12-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,6.44,0.64,3.56,0,0,0,0,IVF,TRUE,6
08-07-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,3.92,0.39,6.08,0,0,0,0,IVF,TRUE,4
17-01-2023,Lab_CHN_02,MIC_X1,Microscope,18,6.59,0.37,11.41,0,0,0,0,IVF,TRUE,4
05-04-2023,Lab_CHN_01,MIC_X2,Microscope,18,4.19,0.23,13.81,0,0,0,0,ICSI,TRUE,5
15-10-2024,Lab_CHN_02,INC_B1,incubator,18,16.37,0.91,1.63,0,0,0,0,ICSI,TRUE,16
10-08-2024,Lab_CHN_01,INC_B1,incubator,10,5.5,0.55,4.5,0,0,1,24.2,IVF,FALSE,3
17-07-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,13.13,0.73,4.87,0,0,0,0,Fertilization_Check,TRUE,13
11-07-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,12.59,0.7,5.41,0,0,0,0,ICSI,TRUE,6
05-10-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,6.51,0.36,11.49,0,0,1,29.2,Embryo_Assessment,FALSE,8
01-09-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,3.73,0.37,6.27,0,0,0,0,ICSI,TRUE,4
07-12-2023,Lab_CHN_01,MIC_X1,Microscope,18,,0.33,12.02,0,0,0,0,ICSI,TRUE,5
06-02-2024,Lab_CHN_02,INC_A1,Incubator,18,15.55,0.86,2.45,0,0,2,108.8,IVF,FALSE,8
23-12-2023,Lab_CHN_01,INC_B1,Incubator,10,8.14,0.81,1.86,0,0,0,0,Embryo_Assessment,TRUE,4
17-01-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,10.72,0.6,7.28,0,0,0,0,Embryo_Assessment,FALSE,2
23-11-2023,Lab_CHN_01,INC_B1,incubator,18,14.26,0.79,2.21,1.53,0,1,108.3,IVF,TRUE,8
24-07-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,10.75,0.6,7.25,0,0,0,0,ICSI,FALSE,8
17-09-2023,Lab_CHN_01,INC_B1,Incubator,10,8.07,0.81,1.93,0,0,0,0,Embryo_Assessment,TRUE,0
01-11-2024,Lab_CHN_02,INC_B1,incubator,18,8.81,0.49,6.02,3.17,0,1,67.8,Fertilization_Check,TRUE,12
14-11-2024,Lab_CHN_02,MIC_X1,Microscope,18,10.7,0.59,7.3,0,0,0,0,ICSI,TRUE,16
12-03-2024,Lab_CHN_01,INC_A1,incubator,18,13.01,0.72,4.99,0,0,1,43,Fertilization_Check,FALSE,6
08-08-2024,Lab_CHN_01,MIC_X1,Microscope,18,8.57,0.48,9.43,0,0,0,0,ICSI,TRUE,10
04-01-2023,Lab_CHN_01,INC_A1,incubator,18,14.49,0.8,3.51,0,0,0,0,IVF,FALSE,8
22-08-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,8.23,0.46,9.77,0,0,0,0,ICSI,FALSE,10
22-10-2024,Lab_CHN_01,INC_B1,Incubator,18,14.37,0.8,3.63,0,0,1,117.6,Fertilization_Check,FALSE,17
28-09-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,11.2,0.62,6.8,0,0,0,0,Embryo_Assessment,TRUE,8
21-02-2023,Lab_CHN_02,MIC_X1,Microscope,18,16.2,0.9,1.8,0,0,0,0,Fertilization_Check,TRUE,9
21-12-2023,Lab_CHN_01,INC_B1,Incubator,18,10.21,0.57,7.79,0,0,0,0,ICSI,TRUE,7
22-02-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,6.68,0.37,11.32,0,0,1,24.1,Fertilization_Check,FALSE,11
03-05-2023,Lab_CHN_01,INC_A1,incubator,18,12.41,0.69,5.59,0,0,0,0,Embryo_Assessment,FALSE,20
29-11-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,6.98,0.39,11.02,0,0,0,0,IVF,TRUE,11
11-04-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,12.84,0.71,5.16,0,0,0,0,IVF,FALSE,14
05-06-2023,Lab_CHN_02,INC_A2,incubator,18,5.52,0.31,9.46,3.02,0,0,0,Fertilization_Check,FALSE,15
25-05-2024,Lab_CHN_02,INC_B1,incubator,10,5.54,0.55,4.46,0,0,0,0,ICSI,TRUE,4
22-10-2024,Lab_CHN_01,INC_A1,incubator,18,13.63,0.76,4.37,-0.5,0,1,29.2,Fertilization_Check,FALSE,14
19-10-2024,Lab_CHN_02,MIC_X2,Microscope,10,6.38,0.64,3.62,0,0,0,0,ICSI,TRUE,8
17-03-2024,Lab_CHN_01,INC_A2,incubator,10,2.42,0.24,3.14,0,4.44,0,0,Embryo_Assessment,TRUE,6
07-10-2023,Lab_CHN_02,INC_A1,Incubator,10,8.26,0.83,1.74,0,0,0,0,IVF,FALSE,1
26-10-2024,Lab_CHN_02,MIC_X2,Microscope,10,3.76,0.38,6.24,0,0,0,0,IVF,TRUE,5
23-11-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,10.98,0.61,7.02,0,0,0,0,IVF,TRUE,4
24-04-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,9.91,0.55,8.09,0,0,0,0,ICSI,TRUE,18
04-02-2024,Lab_CHN_01,INC_A2,Incubator,10,6.16,0.62,3.84,0,0,0,0,Fertilization_Check,FALSE,2
26-04-2023,Lab_CHN_02,MIC_X1,Microscope,18,14.76,0.82,3.24,0,0,0,0,Fertilization_Check,TRUE,7
13-08-2023,Lab_CHN_01,MIC_X2,Microscope,10,7.74,0.77,2.26,0,0,0,0,ICSI,TRUE,0
18-03-2023,Lab_CHN_02,INC_A1,incubator,10,6.04,0.6,3.96,0,0,0,0,IVF,TRUE,5
16-07-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,13.2,0.73,4.8,0,0,1,115.1,Fertilization_Check,TRUE,11
